chrs,cum.start,cum.end,dat1.inside,dat1.outside,dat1.chr,dat1.relCo,dat2.inside,dat2.outside,dat2.chr,dat2.relCo,diff.relCo,pval,fdr,xsq.result
Chr3,65557207,66557206,220,14663,2796,0.014781966001478197,54,1990,382,0.026418786692759294,0.011636820691281097,2.4287919998804817e-4,0.014708990662195295,diff
Chr3,65657207,66657206,214,14669,2796,0.014378821474165155,51,1993,382,0.024951076320939333,0.010572254846774178,7.986209764881858e-4,0.036295946448669965,diff
Chr3,65757207,66757206,187,14696,2796,0.012564671101256468,48,1996,382,0.023483365949119372,0.010918694847862905,2.45521847168662e-4,0.014708990662195295,diff
Chr3,65857207,66857206,171,14712,2796,0.01148961902842169,44,2000,382,0.021526418786692758,0.010036799758271068,4.416978479771318e-4,0.02239068321668691,diff
Chr3,65957207,66957206,130,14753,2796,0.008734798091782571,34,2010,382,0.016634050880626222,0.00789925278884365,0.001541683722775967,0.05210100375945447,ns
Chr3,66057207,67057206,103,14780,2796,0.0069206477188738826,23,2021,382,0.011252446183953033,0.00433179846507915,0.0389673279923301,0.2975944444435405,ns
Chr3,66157207,67157206,96,14787,2796,0.006450312437008668,21,2023,382,0.010273972602739725,0.0038236601657310578,0.06248014041141462,0.372619117928708,ns
Chr3,66257207,67257206,89,14794,2796,0.005979977155143452,20,2024,382,0.009784735812133072,0.00380475865698962,0.053755628013752575,0.34560935474207755,ns
Chr3,66357207,67357206,82,14801,2796,0.005509641873278237,17,2027,382,0.008317025440313111,0.002807383567034874,0.12165957248144284,0.5240108383351034,ns
Chr3,66457207,67457206,84,14799,2796,0.0056440233823825845,17,2027,382,0.008317025440313111,0.0026730020579305265,0.16532757126319356,0.582624970387404,ns
Chr3,66557207,67557206,45,14838,2796,0.003023583954847813,14,2030,382,0.00684931506849315,0.0038257311136453372,0.013796241177064222,0.1754332332878485,ns
Chr3,66657207,67657206,23,14860,2796,0.0015453873546999932,9,2035,382,0.004403131115459882,0.0028577437607598894,0.011264290645956172,0.157939734801811,ns
Chr3,66757207,67757206,18,14865,2796,0.0012094335819391251,5,2039,382,0.002446183953033268,0.0012367503710941428,0.1877188169628513,0.6093926127020641,ns
Chr3,66857207,67857206,17,14866,2796,0.0011422428273869516,5,2039,382,0.002446183953033268,0.0013039411256463164,0.1763136545820273,0.600556210956742,ns
Chr3,66957207,67957206,19,14864,2796,0.0012766243364912989,5,2039,382,0.002446183953033268,0.001169559616541969,0.20117833999802906,0.6253609719750055,ns
Chr3,67057207,68057206,19,14864,2796,0.0012766243364912989,5,2039,382,0.002446183953033268,0.001169559616541969,0.20117833999802906,0.6253609719750055,ns
Chr3,67157207,68157206,13,14870,2796,8.734798091782571e-4,2,2042,382,9.784735812133072e-4,1.049937720350501e-4,0.7010645008048455,1,ns
Chr3,67257207,68257206,18,14865,2796,0.0012094335819391251,2,2042,382,9.784735812133072e-4,-2.3096000072581795e-4,1,1,ns
Chr3,67357207,68357206,17,14866,2796,0.0011422428273869516,2,2042,382,9.784735812133072e-4,-1.6376924617364443e-4,1,1,ns
Chr3,67457207,68457206,10,14873,2796,6.719075455217362e-4,1,2043,382,4.892367906066536e-4,-1.826707549150826e-4,1,1,ns
Chr3,67557207,68557206,9,14874,2796,6.047167909695626e-4,1,2043,382,4.892367906066536e-4,-1.1548000036290897e-4,1,1,ns
Chr3,67657207,68657206,9,14874,2796,6.047167909695626e-4,1,2043,382,4.892367906066536e-4,-1.1548000036290897e-4,1,1,ns
Chr3,67757207,68757206,9,14874,2796,6.047167909695626e-4,1,2043,382,4.892367906066536e-4,-1.1548000036290897e-4,1,1,ns
Chr3,67857207,68857206,9,14874,2796,6.047167909695626e-4,1,2043,382,4.892367906066536e-4,-1.1548000036290897e-4,1,1,ns
Chr3,67957207,68957206,7,14876,2796,4.7033528186521536e-4,1,2043,382,4.892367906066536e-4,1.8901508741438232e-5,1,1,ns
Chr3,68057207,69057206,7,14876,2796,4.7033528186521536e-4,1,2043,382,4.892367906066536e-4,1.8901508741438232e-5,1,1,ns
Chr3,68157207,69157206,7,14876,2796,4.7033528186521536e-4,1,2043,382,4.892367906066536e-4,1.8901508741438232e-5,1,1,ns
Chr3,68257207,69257206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,68357207,69357206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,68457207,69457206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,68557207,69557206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,68657207,69657206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,68757207,69757206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,68857207,69857206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,68957207,69957206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69057207,70057206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69157207,70157206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69257207,70257206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69357207,70357206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69457207,70457206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69557207,70557206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69657207,70657206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69757207,70757206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69857207,70857206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,69957207,70957206,0,14883,2796,0,0,2044,382,0,0,1,1,ns
Chr3,70057207,71057206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,70157207,71157206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,70257207,71257206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,70357207,71357206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,70457207,71457206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,70557207,71557206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,70657207,71657206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,70757207,71757206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,70857207,71857206,14,14869,2796,9.406705637304307e-4,0,2044,382,0,-9.406705637304307e-4,0.39928304785567187,0.8209669837746002,ns
Chr3,70957207,71957206,27,14856,2796,0.0018141503729086877,1,2043,382,4.892367906066536e-4,-0.0013249135823020341,0.2451993410864696,0.6745294031453194,ns
Chr3,71057207,72057206,31,14852,2796,0.0020829133911173824,1,2043,382,4.892367906066536e-4,-0.0015936766005107289,0.1708949245958165,0.5915056671933052,ns
Chr3,71157207,72157206,32,14851,2796,0.0021501041456695557,3,2041,382,0.0014677103718199608,-6.82393773849595e-4,0.7937230161674071,1,ns
Chr3,71257207,72257206,35,14848,2796,0.0023516764093260765,5,2039,382,0.002446183953033268,9.450754370719143e-5,0.8108380291645844,1,ns
Chr3,71357207,72357206,35,14848,2796,0.0023516764093260765,5,2039,382,0.002446183953033268,9.450754370719143e-5,0.8108380291645844,1,ns
Chr3,71457207,72457206,48,14835,2796,0.003225156218504334,7,2037,382,0.003424657534246575,1.995013157422413e-4,0.8356913458679137,1,ns
Chr3,71557207,72557206,52,14831,2796,0.0034939192367130284,7,2037,382,0.003424657534246575,-6.926170246645321e-5,1,1,ns
Chr3,71657207,72657206,64,14819,2796,0.0043002082913391115,11,2033,382,0.0053816046966731895,0.001081396405334078,0.47648070841716444,0.879114245902012,ns
Chr3,71757207,72757206,101,14782,2796,0.006786266209769536,18,2026,382,0.008806262230919765,0.0020199960211502287,0.32123288082449947,0.7427805910994567,ns
Chr3,71857207,72857206,109,14774,2796,0.007323792246186925,23,2021,382,0.011252446183953033,0.003928653937766108,0.07936538838179186,0.43584825786334025,ns
Chr3,71957207,72957206,123,14760,2796,0.008264462809917356,22,2022,382,0.010763209393346379,0.0024987465834290234,0.24892135364241794,0.6792816267567148,ns
Chr3,72057207,73057206,146,14737,2796,0.00980985016461735,31,2013,382,0.015166340508806261,0.005356490344188912,0.03575522804213418,0.28218796742235236,ns
Chr3,72157207,73157206,154,14729,2796,0.010347376201034738,30,2014,382,0.014677103718199608,0.00432972751716487,0.08690997609851696,0.4618844697493764,ns
Chr3,72257207,73257206,165,14718,2796,0.011086474501108648,30,2014,382,0.014677103718199608,0.0035906292170909595,0.1511927046997363,0.5668485045073001,ns
Chr3,72357207,73357206,177,14706,2796,0.011892763555734731,33,2011,382,0.01614481409001957,0.004252050534284837,0.1094315640268168,0.500900691052078,ns
Chr3,72457207,73457206,174,14709,2796,0.01169119129207821,33,2011,382,0.01614481409001957,0.004453622797941358,0.08647123704595205,0.4614133215650397,ns
Chr3,72557207,73557206,192,14691,2796,0.012900624874017335,35,2009,382,0.017123287671232876,0.00422266279721554,0.12370296165329608,0.5293522839579358,ns
Chr3,72657207,73657206,217,14666,2796,0.014580393737821676,40,2004,382,0.019569471624266144,0.004989077886444468,0.10002691712846774,0.47876861763746337,ns
Chr3,72757207,73757206,195,14688,2796,0.013102197137673856,37,2007,382,0.018101761252446183,0.004999564114772327,0.08350160873882095,0.44920457272557557,ns
Chr3,72857207,73857206,198,14685,2796,0.013303769401330377,36,2008,382,0.01761252446183953,0.004308755060509152,0.12876797655654262,0.5324641923097293,ns
Chr3,72957207,73957206,194,14689,2796,0.013035006383121682,42,2002,382,0.02054794520547945,0.007512938822357769,0.008810288944282863,0.13347192540258043,ns
Chr3,73057207,74057206,187,14696,2796,0.012564671101256468,34,2010,382,0.016634050880626222,0.004069379779369754,0.14456468072634085,0.5506828011483157,ns
Chr3,73157207,74157206,186,14697,2796,0.012497480346704294,38,2006,382,0.018590998043052837,0.006093517696348543,0.029622134165520755,0.25926554341002167,ns
Chr3,73257207,74257206,189,14694,2796,0.012699052610360815,40,2004,382,0.019569471624266144,0.006870419013905329,0.01821864445135123,0.20523225116992241,ns
Chr3,73357207,74357206,192,14691,2796,0.012900624874017335,37,2007,382,0.018101761252446183,0.005201136378428848,0.06527211243272982,0.38405644726043703,ns
Chr3,73457207,74457206,194,14689,2796,0.013035006383121682,36,2008,382,0.01761252446183953,0.004577518078717847,0.10231718779625854,0.4868377383229919,ns
Chr3,73557207,74557206,191,14692,2796,0.012833434119465161,41,2003,382,0.020058708414872797,0.007225274295407636,0.011056758383180933,0.15698221509612123,ns
Chr3,73657207,74657206,191,14692,2796,0.012833434119465161,32,2012,382,0.015655577299412915,0.002822143179947754,0.30018884743779783,0.731328837195966,ns
Chr3,73757207,74757206,189,14694,2796,0.012699052610360815,28,2016,382,0.0136986301369863,9.99577526625486e-4,0.675260965271141,0.9994234355008699,ns
Chr3,73857207,74857206,173,14710,2796,0.011624000537526036,25,2019,382,0.01223091976516634,6.069192276403033e-4,0.8260470647338118,1,ns
Chr3,73957207,74957206,161,14722,2796,0.010817711482899953,19,2025,382,0.009295499021526418,-0.001522212461373535,0.6449600941855254,0.973511272654289,ns
Chr3,74057207,75057206,163,14720,2796,0.0109520929920043,21,2023,382,0.010273972602739725,-6.781203892645745e-4,0.9093239992865277,1,ns
Chr3,74157207,75157206,165,14718,2796,0.011086474501108648,16,2028,382,0.007827788649706457,-0.003258685851402191,0.2068660540030989,0.632986935127759,ns
Chr3,74257207,75257206,159,14724,2796,0.010683329973795605,12,2032,382,0.005870841487279843,-0.004812488486515762,0.04398427361574735,0.3071593229237291,ns
Chr3,74357207,75357206,160,14723,2796,0.01075052072834778,15,2029,382,0.007338551859099804,-0.0034119688692479753,0.16300908849581164,0.5806648071283236,ns
Chr3,74457207,75457206,164,14719,2796,0.011019283746556474,19,2025,382,0.009295499021526418,-0.0017237847250300559,0.5682153311238686,0.9257204034873409,ns
Chr3,74557207,75557206,165,14718,2796,0.011086474501108648,14,2030,382,0.00684931506849315,-0.004237159432615498,0.08349628169871136,0.44920457272557557,ns
Chr3,74657207,75657206,144,14739,2796,0.009675468655513001,16,2028,382,0.007827788649706457,-0.0018476800058065436,0.46650633217566984,0.8733740707493364,ns
Chr3,74757207,75757206,144,14739,2796,0.009675468655513001,17,2027,382,0.008317025440313111,-0.00135844321519989,0.6277542842421946,0.9581133699443677,ns
Chr3,74857207,75857206,166,14717,2796,0.01115366525566082,20,2024,382,0.009784735812133072,-0.0013689294435277489,0.651456920977226,0.9779273597357446,ns
Chr3,74957207,75957206,169,14714,2796,0.011355237519317342,23,2021,382,0.011252446183953033,-1.0279133536430889e-4,0.9999999999999999,1,ns
Chr3,75057207,76057206,159,14724,2796,0.010683329973795605,21,2023,382,0.010273972602739725,-4.0935737105587955e-4,1,1,ns
Chr3,75157207,76157206,151,14732,2796,0.010145803937378217,22,2022,382,0.010763209393346379,6.174054559681622e-4,0.8141973814288002,1,ns
Chr3,75257207,76257206,147,14736,2796,0.009877040919169522,23,2021,382,0.011252446183953033,0.0013754052647835108,0.5537156665369265,0.9122465606195864,ns
Chr3,75357207,76357206,140,14743,2796,0.009406705637304306,20,2024,382,0.009784735812133072,3.7803017482876573e-4,0.8081294978359843,1,ns
Chr3,75457207,76457206,133,14750,2796,0.008936370355439092,18,2026,382,0.008806262230919765,-1.3010812451932745e-4,1,1,ns
Chr3,75557207,76557206,132,14751,2796,0.008869179600886918,17,2027,382,0.008317025440313111,-5.521541605738069e-4,0.8997447452946946,1,ns
Chr3,75657207,76657206,134,14749,2796,0.009003561109991265,18,2026,382,0.008806262230919765,-1.9729887907149989e-4,1,1,ns
Chr3,75757207,76757206,131,14752,2796,0.008801988846334744,17,2027,382,0.008317025440313111,-4.849634060216327e-4,1,1,ns
Chr3,75857207,76857206,107,14776,2796,0.0071894107370825775,13,2031,382,0.006360078277886497,-8.293324591960808e-4,0.7791413228447822,1,ns
Chr3,75957207,76957206,107,14776,2796,0.0071894107370825775,10,2034,382,0.004892367906066536,-0.0022970428310160416,0.31717511961717665,0.7427805910994567,ns
Chr3,76057207,77057206,117,14766,2796,0.007861318282604314,12,2032,382,0.005870841487279843,-0.001990476795324471,0.4149424938729311,0.8336801934825049,ns
Chr3,76157207,77157206,126,14757,2796,0.008466035073573876,12,2032,382,0.005870841487279843,-0.0025951935862940333,0.2922726079224945,0.7268213155506561,ns
Chr3,76257207,77257206,120,14763,2796,0.008062890546260835,11,2033,382,0.0053816046966731895,-0.0026812858495876453,0.22604873759234645,0.6501909871884924,ns
Chr3,76357207,77357206,117,14766,2796,0.007861318282604314,13,2031,382,0.006360078277886497,-0.0015012400047178173,0.5880414600352192,0.9417237476627204,ns
Chr3,76457207,77457206,115,14768,2796,0.0077269367734999666,11,2033,382,0.0053816046966731895,-0.002345332076826777,0.33490031799867664,0.7558195532915338,ns
Chr3,76557207,77557206,104,14779,2796,0.006987838473426057,10,2034,382,0.004892367906066536,-0.002095470567359521,0.3153028850066243,0.7427805910994567,ns
Chr3,76657207,77657206,100,14783,2796,0.006719075455217362,9,2035,382,0.004403131115459882,-0.0023159443397574794,0.2997768334401837,0.731328837195966,ns
Chr3,76757207,77757206,98,14785,2796,0.006584693946113015,10,2034,382,0.004892367906066536,-0.0016923260400464792,0.4584860438332482,0.8694742529096706,ns
Chr3,76857207,77857206,104,14779,2796,0.006987838473426057,11,2033,382,0.0053816046966731895,-0.0016062337767528672,0.4744567265884028,0.8775992305503039,ns
Chr3,76957207,77957206,95,14788,2796,0.006383121682456494,13,2031,382,0.006360078277886497,-2.3043404569997664e-5,0.9999999999999999,1,ns
Chr3,77057207,78057206,74,14809,2796,0.004972115836860848,10,2034,382,0.004892367906066536,-7.974793079431209e-5,1,1,ns
Chr3,77157207,78157206,78,14805,2796,0.005240878855069542,12,2032,382,0.005870841487279843,6.29962632210301e-4,0.74464535515071,1,ns
Chr3,77257207,78257206,85,14798,2796,0.005711214136934758,14,2030,382,0.00684931506849315,0.0011381009315583925,0.534680298176267,0.8988630522912244,ns
Chr3,77357207,78357206,89,14794,2796,0.005979977155143452,13,2031,382,0.006360078277886497,3.8010112274304477e-4,0.7618612728529783,1,ns
Chr3,77457207,78457206,87,14796,2796,0.005845595646039105,12,2032,382,0.005870841487279843,2.524584124073779e-5,1,1,ns
Chr3,77557207,78557206,83,14800,2796,0.00557683262783041,13,2031,382,0.006360078277886497,7.832456500560863e-4,0.637095389361637,0.9640547912498709,ns
Chr3,77657207,78657206,73,14810,2796,0.004904925082308675,11,2033,382,0.0053816046966731895,4.766796143645148e-4,0.7370643734441567,1,ns
Chr3,77757207,78757206,75,14808,2796,0.005039306591413021,10,2034,382,0.004892367906066536,-1.469386853464854e-4,1,1,ns
Chr3,77857207,78857206,72,14811,2796,0.0048377343277565005,11,2033,382,0.0053816046966731895,5.43870368916689e-4,0.7347916597076798,1,ns
Chr3,77957207,78957206,76,14807,2796,0.0051064973459651955,10,2034,382,0.004892367906066536,-2.1412943989865957e-4,1,1,ns
Chr3,78057207,79057206,76,14807,2796,0.0051064973459651955,11,2033,382,0.0053816046966731895,2.75107350707994e-4,0.8685685507752668,1,ns
Chr3,78157207,79157206,66,14817,2796,0.004434589800443459,9,2035,382,0.004403131115459882,-3.145868498357664e-5,1,1,ns
Chr3,78257207,79257206,67,14816,2796,0.004501780554995632,9,2035,382,0.004403131115459882,-9.864943953574994e-5,1,1,ns
Chr3,78357207,79357206,59,14824,2796,0.003964254518578243,8,2036,382,0.003913894324853229,-5.036019372501449e-5,1,1,ns
Chr3,78457207,79457206,69,14814,2796,0.00463616206409998,9,2035,382,0.004403131115459882,-2.3303094864009742e-4,1,1,ns
Chr3,78557207,79557206,76,14807,2796,0.0051064973459651955,8,2036,382,0.003913894324853229,-0.0011926030211119668,0.6137666821006085,0.9500581155435555,ns
Chr3,78657207,79657206,78,14805,2796,0.005240878855069542,8,2036,382,0.003913894324853229,-0.0013269845302163134,0.5093860117546771,0.8936116542508173,ns
Chr3,78757207,79757206,80,14803,2796,0.00537526036417389,8,2036,382,0.003913894324853229,-0.0014613660393206608,0.5106830206297067,0.8936116542508173,ns
Chr3,78857207,79857206,85,14798,2796,0.005711214136934758,9,2035,382,0.004403131115459882,-0.0013080830214748755,0.5284285895007548,0.8936116542508173,ns
Chr3,78957207,79957206,94,14789,2796,0.00631593092790432,9,2035,382,0.004403131115459882,-0.0019127998124444379,0.3630855591658735,0.7962508602007009,ns
Chr3,79057207,80057206,105,14778,2796,0.00705502922797823,10,2034,382,0.004892367906066536,-0.002162661321911694,0.3153506941880647,0.7427805910994567,ns
Chr3,79157207,80157206,108,14775,2796,0.007256601491634751,9,2035,382,0.004403131115459882,-0.0028534703761748685,0.1563074716143876,0.5738530573475289,ns
Chr3,79257207,80257206,114,14769,2796,0.007659746018947792,7,2037,382,0.003424657534246575,-0.004235088484701217,0.0343696906835535,0.27962501432668835,ns
Chr3,79357207,80357206,119,14764,2796,0.00799569979170866,9,2035,382,0.004403131115459882,-0.0035925686762487783,0.10025807167521994,0.47876861763746337,ns
Chr3,79457207,80457206,106,14777,2796,0.007122219982530404,8,2036,382,0.003913894324853229,-0.0032083256576771755,0.11156363538460601,0.500900691052078,ns
Chr3,79557207,80557206,95,14788,2796,0.006383121682456494,8,2036,382,0.003913894324853229,-0.0024692273576032656,0.22373918303044896,0.6501909871884924,ns
Chr3,79657207,80657206,89,14794,2796,0.005979977155143452,8,2036,382,0.003913894324853229,-0.002066082830290223,0.34607209323125343,0.7691787839440001,ns
Chr3,79757207,80757206,77,14806,2796,0.005173688100517369,8,2036,382,0.003913894324853229,-0.00125979377566414,0.6151679594759983,0.9500581155435555,ns
Chr3,79857207,80857206,64,14819,2796,0.0043002082913391115,5,2039,382,0.002446183953033268,-0.0018540243383058435,0.26799139511907455,0.6964370191162508,ns
Chr3,79957207,80957206,46,14837,2796,0.0030907747093999864,4,2040,382,0.0019569471624266144,-0.001133827546973372,0.5142836090598464,0.8936116542508173,ns
Chr3,80057207,81057206,32,14851,2796,0.0021501041456695557,2,2042,382,9.784735812133072e-4,-0.0011716305644562486,0.4258538671852006,0.8452942725152024,ns
Chr3,80157207,81157206,24,14859,2796,0.001612578109252167,2,2042,382,9.784735812133072e-4,-6.341045280388597e-4,0.7625698581468341,1,ns
Chr3,80257207,81257206,9,14874,2796,6.047167909695626e-4,2,2042,382,9.784735812133072e-4,3.737567902437446e-4,0.6331432836902254,0.9591756872456518,ns
Chr3,80357207,81357206,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr3,80457207,80500718,2,14881,2796,1.3438150910434723e-4,0,2044,382,0,-1.3438150910434723e-4,1,1,ns
Chr4,80500719,81500718,308,14575,2465,0.020694752402069475,61,1983,345,0.02984344422700587,0.009148691824936394,0.011970243523672255,0.1644548305220219,ns
Chr4,80600719,81600718,328,14555,2465,0.02203856749311295,62,1982,345,0.030332681017612523,0.008294113524499575,0.022434135523441503,0.21918692621352945,ns
Chr4,80700719,81700718,332,14551,2465,0.02230733051132164,54,1990,345,0.026418786692759294,0.0041114561814376525,0.23630682966299738,0.6580993685557021,ns
Chr4,80800719,81800718,280,14603,2465,0.018813411274608612,41,2003,345,0.020058708414872797,0.001245297140264185,0.6659489850134734,0.9917748725963367,ns
Chr4,80900719,81900718,276,14607,2465,0.01854464825639992,46,1998,345,0.022504892367906065,0.003960244111506146,0.22619631884158437,0.6501909871884924,ns
Chr4,81000719,82000718,252,14631,2465,0.016932070147147753,47,1997,345,0.02299412915851272,0.006062059011364966,0.05941152543839372,0.36975414402520534,ns
Chr4,81100719,82100718,236,14647,2465,0.015857018074312973,43,2001,345,0.021037181996086105,0.0051801639217731316,0.09464298925335565,0.47684145807174105,ns
Chr4,81200719,82200718,236,14647,2465,0.015857018074312973,39,2005,345,0.01908023483365949,0.003223216759346517,0.2639917343586787,0.693109772678762,ns
Chr4,81300719,82300718,210,14673,2465,0.01411005845595646,32,2012,345,0.015655577299412915,0.001545518843456455,0.551667552545043,0.9108628953481621,ns
Chr4,81400719,82400718,168,14715,2465,0.011288046764765169,23,2021,345,0.011252446183953033,-3.560058081213645e-5,0.9999999999999999,1,ns
Chr4,81500719,82500718,151,14732,2465,0.010145803937378217,20,2024,345,0.009784735812133072,-3.6106812524514496e-4,1,1,ns
Chr4,81600719,82600718,131,14752,2465,0.008801988846334744,19,2025,345,0.009295499021526418,4.935101751916745e-4,0.8011745143388915,1,ns
Chr4,81700719,82700718,101,14782,2465,0.006786266209769536,17,2027,345,0.008317025440313111,0.0015307592305435751,0.397201295487054,0.8209669837746002,ns
Chr4,81800719,82800718,87,14796,2465,0.005845595646039105,14,2030,345,0.00684931506849315,0.001003719422454045,0.5410026451471573,0.9037281195233883,ns
Chr4,81900719,82900718,60,14823,2465,0.004031445273130417,7,2037,345,0.003424657534246575,-6.067877388838423e-4,0.8510698477108805,1,ns
Chr4,82000719,83000718,44,14839,2465,0.0029563932002956393,3,2041,345,0.0014677103718199608,-0.0014886828284756785,0.3654875855648079,0.7988600958116365,ns
Chr4,82100719,83100718,29,14854,2465,0.001948531882013035,1,2043,345,4.892367906066536e-4,-0.0014592950914063814,0.25360031688883816,0.6876075157455275,ns
Chr4,82200719,83200718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,82300719,83300718,1,14882,2465,6.719075455217362e-5,0,2044,345,0,-6.719075455217362e-5,1,1,ns
Chr4,82400719,83400718,1,14882,2465,6.719075455217362e-5,0,2044,345,0,-6.719075455217362e-5,1,1,ns
Chr4,82500719,83500718,3,14880,2465,0.00020157226365652087,0,2044,345,0,-0.00020157226365652087,0.9999999999999999,1,ns
Chr4,82600719,83600718,4,14879,2465,2.6876301820869447e-4,1,2043,345,4.892367906066536e-4,2.2047377239795912e-4,0.4745671825677148,0.8775992305503039,ns
Chr4,82700719,83700718,4,14879,2465,2.6876301820869447e-4,1,2043,345,4.892367906066536e-4,2.2047377239795912e-4,0.4745671825677148,0.8775992305503039,ns
Chr4,82800719,83800718,4,14879,2465,2.6876301820869447e-4,1,2043,345,4.892367906066536e-4,2.2047377239795912e-4,0.4745671825677148,0.8775992305503039,ns
Chr4,82900719,83900718,3,14880,2465,0.00020157226365652087,1,2043,345,4.892367906066536e-4,2.876645269501327e-4,0.40238594197146565,0.8209669837746002,ns
Chr4,83000719,84000718,3,14880,2465,0.00020157226365652087,1,2043,345,4.892367906066536e-4,2.876645269501327e-4,0.40238594197146565,0.8209669837746002,ns
Chr4,83100719,84100718,3,14880,2465,0.00020157226365652087,1,2043,345,4.892367906066536e-4,2.876645269501327e-4,0.40238594197146565,0.8209669837746002,ns
Chr4,83200719,84200718,3,14880,2465,0.00020157226365652087,1,2043,345,4.892367906066536e-4,2.876645269501327e-4,0.40238594197146565,0.8209669837746002,ns
Chr4,83300719,84300718,3,14880,2465,0.00020157226365652087,1,2043,345,4.892367906066536e-4,2.876645269501327e-4,0.40238594197146565,0.8209669837746002,ns
Chr4,83400719,84400718,3,14880,2465,0.00020157226365652087,1,2043,345,4.892367906066536e-4,2.876645269501327e-4,0.40238594197146565,0.8209669837746002,ns
Chr4,83500719,84500718,2,14881,2465,1.3438150910434723e-4,1,2043,345,4.892367906066536e-4,3.5485528150230633e-4,0.3202943334627073,0.7427805910994567,ns
Chr4,83600719,84600718,1,14882,2465,6.719075455217362e-5,0,2044,345,0,-6.719075455217362e-5,1,1,ns
Chr4,83700719,84700718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,83800719,84800718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,83900719,84900718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,84000719,85000718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,84100719,85100718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,84200719,85200718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,84300719,85300718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,84400719,85400718,2,14881,2465,1.3438150910434723e-4,0,2044,345,0,-1.3438150910434723e-4,1,1,ns
Chr4,84500719,85500718,1,14882,2465,6.719075455217362e-5,0,2044,345,0,-6.719075455217362e-5,1,1,ns
Chr4,84600719,85600718,1,14882,2465,6.719075455217362e-5,0,2044,345,0,-6.719075455217362e-5,1,1,ns
Chr4,84700719,85700718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,84800719,85800718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,84900719,85900718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,85000719,86000718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,85100719,86100718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,85200719,86200718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,85300719,86300718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,85400719,86400718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,85500719,86500718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
Chr4,85600719,86600718,0,14883,2465,0,0,2044,345,0,0,1,1,ns
